,img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update,franchise
1927,/games/boxart/full_1879358AmericaFrontccc.jpg,The Walking Dead: A Telltale Games Series,PS3,Adventure,Telltale Games,Telltale Games,9.7,0.82,0.4,0.03,0.25,0.14,11/20/2012,05/10/18,The Walking Dead
4620,/games/boxart/full_2615528AmericaFrontccc.jpg,The Wonderful 101,WiiU,Action,Nintendo,PlatinumGames,8,0.36,0.15,0.08,0.11,0.02,9/15/2013,3/14/2018,The Wonderful 101
5815,/games/boxart/full_3944418AmericaFrontccc.jpg,The World Ends with You: Final Remix,NS,Role-Playing,Nintendo,Square Enix,7.4,0.27,0.14,0.03,0.08,0.02,10/12/2018,3/30/2019,The World Ends with You
10775,/games/boxart/4619334ccc.jpg,Theme Hospital,PS,Strategy,Electronic Arts,Krisalis Software,7.2,0.09,0.03,0.03,0.02,0.01,3/31/1998,3/31/1998,Theme Hospital
685,/games/boxart/3855026ccc.jpg,Time Crisis,PS,Shooter,Namco,Namco,8.5,1.68,0.38,0.33,0.87,0.1,10/31/1997,10/31/1997,Time Crisis
1902,/games/boxart/full_5973425AmericaFrontccc.jpg,Time Crisis 4,PS3,Shooter,Namco Bandai,Bandai Namco Games,6.1,0.83,0.32,0.05,0.32,0.14,11/20/2007,11/20/2007,Time Crisis
3075,/games/boxart/full_time-crisis-razing-storm_5AmericaFront.jpg,Time Crisis: Razing Storm,PS3,Shooter,Namco Bandai,Nex Entertainment,5.8,0.54,0.18,0.07,0.21,0.08,10/19/2010,10/19/2010,Time Crisis
658,/games/boxart/full_1841380AmericaFrontccc.png,Titanfall 2,PS4,Shooter,Electronic Arts,Respawn Entertainment,8.9,1.72,0.75,0.06,0.62,0.28,10/28/2016,6/29/2018,Titanfall
1665,/games/boxart/9580401ccc.jpg,Tobal No.1,PS,Fighting,Sony Computer Entertainment,DreamFactory,7.7,0.92,0.12,0.66,0.08,0.06,9/30/1996,9/30/1996,Tobal
4903,/games/boxart/full_3302971AmericaFrontccc.jpg,Tokyo Mirage Sessions #FE,WiiU,Role-Playing,Nintendo,Atlus,8,0.33,0.17,0.08,0.06,0.02,6/24/2016,7/23/2020,Fire Emblem
1686,/games/boxart/full_1564115AmericaFrontccc.jpg,Tom Clancy's EndWar,X360,Strategy,Ubisoft,Ubisoft Shanghai,8,0.91,0.58,0.01,0.24,0.09,11/04/2008,11/04/08,Tom Clancy's
245,/games/boxart/full_6335056AmericaFrontccc.jpg,Tom Clancy's Ghost Recon Wildlands,PS4,Shooter,Ubisoft,Ubisoft Paris,7,3.12,1.07,0.22,1.35,0.47,03/07/2017,04/01/18,Tom Clancy's
2859,/games/boxart/full_8511610AmericaFrontccc.jpg,Tom Clancy's HAWX,X360,Action,Ubisoft,Ubisoft Romania,6.9,0.58,0.31,0.02,0.19,0.06,03/03/2009,03/03/09,Tom Clancy's
2967,/games/boxart/full_8600640AmericaFrontccc.jpg,Tom Clancy's HAWX,PS3,Action,Ubisoft,Ubisoft Romania,7.5,0.56,0.21,0.05,0.22,0.09,03/03/2009,03/03/09,Tom Clancy's
540,/games/boxart/full_7063115AmericaFrontccc.jpg,Tom Clancy's Rainbow Six: Vegas,X360,Shooter,Ubisoft,Ubisoft Montreal,8.8,1.95,1.09,0.02,0.65,0.2,11/20/2006,11/20/2006,Tom Clancy's
374,/games/boxart/full_8847992AmericaFrontccc.jpg,Tom Clancy's Rainbow Six: Vegas 2,X360,Shooter,Ubisoft,Ubisoft Montreal,8.2,2.42,1.56,0.02,0.61,0.23,3/18/2008,3/18/2008,Tom Clancy's
990,/games/boxart/full_3761361AmericaFrontccc.jpg,Tom Clancy's Rainbow Six: Vegas 2,PS3,Shooter,Ubisoft,Ubisoft Montreal,8.2,1.34,0.66,0.04,0.45,0.2,3/19/2008,3/19/2008,Tom Clancy's
5270,/games/boxart/full_tom-clancys-splinter-cell-3d_902AmericaFront.jpg,Tom Clancy's Splinter Cell 3D,3DS,Action,Ubisoft,Gameloft,8,0.3,0.14,0.07,0.07,0.02,04/10/2011,04/10/11,Tom Clancy's
1499,/games/boxart/full_6902662AmericaFrontccc.jpg,Tom Clancy's Splinter Cell: Blacklist,X360,Action-Adventure,Ubisoft,Ubisoft Toronto,8.4,1,0.57,0.01,0.33,0.09,8/20/2013,03/08/18,Tom Clancy's
1523,/games/boxart/full_496902AmericaFrontccc.jpg,Tom Clancy's Splinter Cell: Blacklist,PS3,Action-Adventure,Ubisoft,Ubisoft Toronto,8.3,0.98,0.34,0.06,0.44,0.15,8/20/2013,03/08/18,Tom Clancy's
497,/games/boxart/full_7305262AmericaFrontccc.jpg,Tom Clancy's Splinter Cell: Conviction,X360,Action,Ubisoft,Ubisoft Montreal,8.6,2.06,1.2,0.04,0.62,0.19,4/13/2010,4/13/2010,Tom Clancy's
2046,/games/boxart/9620325ccc.jpg,Tom Clancy's Splinter Cell: Double Agent,X360,Action,Ubisoft,Ubisoft Shanghai,8.5,0.78,0.67,0.01,0.04,0.06,10/17/2006,10/17/2006,Tom Clancy's
106,/games/boxart/8585565ccc.jpg,Tomb Raider,PS,Action,Eidos Interactive,Core Design Ltd.,8.9,4.63,2.29,0.13,1.97,0.24,11/14/1996,11/14/1996,Tomb Raider (Series)
353,/games/boxart/full_7814840AmericaFrontccc.jpg,Tomb Raider (2013),PS3,Action,Square Enix,Crystal Dynamics,8.9,2.51,0.6,0.08,1.45,0.38,03/05/2013,01/06/18,Tomb Raider (Series)
566,/games/boxart/full_6890376AmericaFrontccc.jpg,Tomb Raider (2013),X360,Action,Square Enix,Crystal Dynamics,8.5,1.9,0.86,0.01,0.87,0.16,03/05/2013,01/06/18,Tomb Raider (Series)
74,/games/boxart/3330776ccc.jpg,Tomb Raider II,PS,Adventure,Eidos Interactive,Core Design Ltd.,7.6,5.24,2.3,0.2,2.46,0.28,10/31/1997,10/31/1997,Tomb Raider (Series)
188,/games/boxart/4532529ccc.jpg,Tomb Raider III: Adventures of Lara Croft,PS,Adventure,Eidos Interactive,Core Design Ltd.,8.2,3.54,1.66,0.12,1.58,0.18,11/21/1998,11/21/1998,Tomb Raider (Series)
4524,/games/boxart/7329621ccc.jpg,Tomb Raider: Legend,X360,Action,Eidos Interactive,Crystal Dynamics,8.1,0.37,0.27,0.01,0.07,0.03,04/11/2006,04/11/06,Tomb Raider (Series)
1084,/games/boxart/full_1603834AmericaFrontccc.jpg,Tomb Raider: Underworld,PS3,Adventure,Eidos Interactive,Crystal Dynamics,7.8,1.26,0.45,0.05,0.55,0.21,11/18/2008,11/18/2008,Tomb Raider (Series)
1349,/games/boxart/full_6616344AmericaFrontccc.jpg,Tomb Raider: Underworld,X360,Adventure,Eidos Interactive,Crystal Dynamics,7.5,1.07,0.53,0.01,0.42,0.11,11/18/2008,11/18/2008,Tomb Raider (Series)
89,/games/boxart/full_7000850AmericaFrontccc.jpg,Tony Hawk's Pro Skater,PS,Sports,Activision,Neversoft Entertainment,9.6,5.02,3.42,0.02,1.38,0.2,8/31/1999,8/31/1999,Tony Hawk's
1004,/games/boxart/full_8286007AmericaFrontccc.jpg,Tony Hawk's Pro Skater,GB,Sports,Activision,Natsume,7.1,1.33,0.9,0.01,0.38,0.05,2/29/2000,2/29/2000,Tony Hawk's
104,/games/boxart/1600356ccc.jpg,Tony Hawk's Pro Skater 2,PS,Sports,Activision,Neversoft Entertainment,9.3,4.68,3.05,0.02,1.41,0.2,9/20/2000,9/20/2000,Tony Hawk's
117,/games/boxart/7125264ccc.jpg,Tony Hawk's Pro Skater 3,PS2,Sports,Activision,Neversoft Entertainment,9.1,4.41,2.66,0.01,1.29,0.46,10/28/2001,10/28/2001,Tony Hawk's
170,/games/boxart/8945880ccc.jpg,Tony Hawk's Pro Skater 4,PS2,Sports,Activision,Neversoft Entertainment,9.6,3.67,2.13,0.01,1.18,0.35,10/23/2002,10/23/2002,Tony Hawk's
2604,/games/boxart/full_6809867AmericaFrontccc.jpg,Tony Hawk's Project 8,PS3,Sports,Activision,Neversoft Entertainment,7.9,0.63,0.3,0.01,0.23,0.1,11/17/2006,11/17/2006,Tony Hawk's
3449,/games/boxart/full_5113427AmericaFrontccc.jpg,Tony Hawk's Project 8,X360,Sports,Activision,Neversoft Entertainment,8.4,0.49,0.44,0,0.02,0.04,11/07/2006,11/07/06,Tony Hawk's
160,/games/boxart/1571136ccc.jpg,Tony Hawk's Underground,PS2,Sports,Activision,Neversoft Entertainment,8.7,3.9,2.29,0.01,1.17,0.42,10/27/2003,10/27/2003,Tony Hawk's
2031,/games/boxart/9145275ccc.jpg,Too Human,X360,Role-Playing,Microsoft Game Studios,Silicon Knights,6.5,0.78,0.38,0.03,0.3,0.08,8/19/2008,8/19/2008,Too Human
2920,/games/boxart/full_1540446AmericaFrontccc.jpg,Top Spin 3,PS3,Sports,2K Sports,Pam Development,7.8,0.57,0.08,0,0.37,0.12,6/23/2008,6/23/2008,Top Spin
5457,/games/boxart/4563305ccc.jpg,Trace Memory,DS,Adventure,Nintendo,Cing,6.5,0.29,0.15,0.12,0.01,0.01,9/26/2005,9/26/2005,Another Code
5394,/games/boxart/8804250ccc.jpg,Trauma Center: New Blood,Wii,Simulation,Atlus,Atlus Co.,7.5,0.29,0.22,0.01,0.04,0.02,11/20/2007,11/20/2007,Trauma Center
4745,/games/boxart/5070472ccc.jpg,Trauma Center: Second Opinion,Wii,Simulation,Atlus,Atlus Co.,8.2,0.34,0.28,0.03,0.01,0.03,11/14/2006,11/14/2006,Trauma Center
4606,/games/boxart/full_7565977AmericaFrontccc.jpg,Trauma Center: Under the Knife,DS,Simulation,Atlus,Atlus Co.,8,0.36,0.3,0.02,0.01,0.03,10/04/2005,10/04/05,Trauma Center
7445,/games/boxart/full_trinity-universe_2AmericaFront.jpg,Trinity Universe,PS3,Role-Playing,NIS America,Nippon Ichi Software / Gust,6.2,0.18,0.07,0.03,0.06,0.02,6/29/2010,6/29/2010,Trinity Universe
8759,/games/boxart/full_trinity-souls-of-zill-oll_665PALFront.jpg,TRINITY: Souls of Zill O'll,PS3,Role-Playing,Tecmo Koei,Omega Force,5.5,0.14,0.06,0.03,0.03,0.01,02/08/2011,02/08/11,Zill O'll
6621,/games/boxart/full_6988817AmericaFrontccc.jpg,Tropico 3,X360,Strategy,Kalypso,Haemimont Games,7.7,0.22,0.15,0.03,0.02,0.01,2/16/2010,2/16/2010,Tropico (Series)
2146,/games/boxart/2082804ccc.jpg,Turok,X360,Shooter,Touchstone,Propaganda Games,6.6,0.75,0.46,0.01,0.2,0.07,02/05/2008,02/05/08,Turok
3130,/games/boxart/full_two-worlds-ii_839AmericaFront.jpg,Two Worlds II,X360,Role-Playing,SouthPeak Interactive,Reality Pump,6.5,0.54,0.4,0.03,0.07,0.04,1/25/2011,1/25/2011,Two Worlds
3551,/games/boxart/full_two-worlds-ii_641AmericaFront.jpg,Two Worlds II,PS3,Role-Playing,SouthPeak Interactive,Reality Pump,6.5,0.47,0.26,0.06,0.1,0.04,1/25/2011,1/25/2011,Two Worlds
487,/games/boxart/full_7176439AmericaFrontccc.jpg,UFC 2009 Undisputed,X360,Fighting,THQ,Yuke's Osaka,8.4,2.07,1.48,0,0.39,0.19,5/19/2009,5/19/2009,UFC
624,/games/boxart/full_7094507AmericaFrontccc.jpg,UFC 2009 Undisputed,PS3,Fighting,THQ,Yuke's Osaka,8.4,1.76,1.07,0.01,0.45,0.24,5/19/2009,5/19/2009,UFC
898,/games/boxart/full_3106619AmericaFrontccc.jpg,UFC Undisputed 2010,PS3,Fighting,THQ,Yuke's Future Media Creators,8.4,1.42,0.8,0.02,0.4,0.19,5/25/2010,5/25/2010,UFC
1013,/games/boxart/full_8033207AmericaFrontccc.jpg,UFC Undisputed 2010,X360,Fighting,THQ,Yuke's Future Media Creators,8.6,1.32,0.9,0,0.31,0.11,5/25/2010,5/25/2010,UFC
8719,/games/boxart/full_5166016AmericaFrontccc.jpg,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,Fighting,Bandai,Aki Corporation,8,0.14,0.04,0.08,0.01,0,06/05/2003,06/05/03,Kinnikuman
2918,/games/boxart/full_86372AmericaFrontccc.jpg,Ultra Street Fighter II: The Final Challengers,NS,Fighting,Capcom,Capcom,7,0.57,0.22,0.09,0.22,0.04,5/26/2017,01/04/18,Street Fighter
46,/games/boxart/full_2350454AmericaFrontccc.jpg,Uncharted 2: Among Thieves,PS3,Action,Sony Computer Entertainment,Naughty Dog,9.5,6.74,3.28,0.21,2.22,1.02,10/13/2009,10/13/2009,Uncharted
92,/games/boxart/full_7863698AmericaFrontccc.jpg,Uncharted: Drake's Fortune,PS3,Action,Sony Computer Entertainment,Naughty Dog,8.7,4.97,2.32,0.12,1.73,0.8,11/16/2007,11/16/2007,Uncharted
724,/games/boxart/full_uncharted-golden-abyss_991AmericaFront.jpg,Uncharted: Golden Abyss,PSV,Action,Sony Computer Entertainment,SCEA Bend Studio / Naughty Dog,7.9,1.62,0.53,0.13,0.71,0.25,2/15/2012,2/15/2012,Uncharted
9544,/games/boxart/full_4063485AmericaFrontccc.jpg,Undead Knights,PSP,Action,Tecmo,Team Tachyon,6.6,0.12,0.05,0.06,0.01,0.01,9/29/2009,9/29/2009,Undead Knights
3524,/games/boxart/full_3930327AmericaFrontccc.jpg,Unreal Tournament III,X360,Shooter,Midway Games,Epic Games,7.8,0.47,0.25,0.01,0.17,0.05,07/07/2008,07/07/08,Unreal Tournament
1330,/games/boxart/1725250ccc.jpg,Untold Legends: Brotherhood of the Blade,PSP,Role-Playing,Sony Online Entertainment,Sony Online Entertainment,6.5,1.09,0.54,0.01,0.33,0.22,3/22/2005,3/22/2005,Untold Legends
1774,/games/boxart/4559675ccc.jpg,Vagrant Story,PS,Role-Playing,Square EA,SquareSoft,9.3,0.87,0.3,0.3,0.2,0.06,5/15/2000,5/15/2000,Vagrant Story
6378,/games/boxart/full_5102380AmericaFrontccc.jpg,Valhalla Knights,PSP,Role-Playing,Xseed Games,K2 LLC,5.2,0.24,0.15,0.07,0,0.01,4/17/2007,4/17/2007,Valhalla Knights
6552,/games/boxart/full_244145AmericaFrontccc.jpg,Valhalla Knights 2,PSP,Role-Playing,Xseed Games,K2 LLC,5,0.23,0.09,0.12,0,0.01,10/01/2008,10/01/08,Valhalla Knights
7229,/games/boxart/full_7515439AmericaFrontccc.jpg,Valkyria Chronicles 4,NS,Strategy,Sega,Sega,8.6,0.19,0.12,0.02,0.04,0.02,9/25/2018,09/11/18,Valkyria Chronicles
3129,/games/boxart/full_valkyria-chronicles-ii_9AmericaFront.jpg,Valkyria Chronicles II,PSP,Role-Playing,Sega,Sega WOW Overworks,8.1,0.54,0.12,0.18,0.16,0.09,8/31/2010,8/31/2010,Valkyria Chronicles
6792,/games/boxart/full_4685965AmericaFrontccc.jpg,Vampire Rain,X360,Action,AQ Interactive,Artoon,3.9,0.21,0.18,0.01,0,0.02,07/03/2007,07/03/07,Vampire Rain
12114,/games/boxart/full_8245799AmericaFrontccc.jpg,Vampire Rain: Altered Species,PS3,Action,Ignition Entertainment,Artoon,3.5,0.06,0.05,0,0,0.01,09/02/2008,09/02/08,Vampire Rain
3683,/games/boxart/6217511ccc.jpg,Vandal Hearts,PS,Role-Playing,Konami,Konami Computer Entertainment Tokyo,7.7,0.45,0.14,0.19,0.09,0.03,3/27/1997,3/27/1997,Vandal Hearts (Series)
2675,/games/boxart/full_vanquish_7AmericaFront.jpg,Vanquish,PS3,Shooter,Sega,PlatinumGames,8.5,0.61,0.21,0.11,0.22,0.08,10/19/2010,10/19/2010,Vanquish
4028,/games/boxart/full_vanquish_5AmericaFront.jpg,Vanquish,X360,Shooter,Sega,PlatinumGames,8.3,0.42,0.19,0.03,0.16,0.04,10/19/2010,10/19/2010,Vanquish
7513,/games/boxart/full_9754156AmericaFrontccc.jpg,Velvet Assassin,X360,Shooter,SouthPeak Interactive,Replay Studios,5.3,0.18,0.14,0.01,0.02,0.01,4/30/2009,4/30/2009,Velvet Assassin
8623,/games/boxart/4878534ccc.jpg,Victorious Boxers: Revolution,Wii,Fighting,Xseed Games,Cavia Inc.,5.8,0.14,0.07,0.06,0,0.01,10/23/2007,10/23/2007,Hajime no Ippo
2618,/games/boxart/1830828ccc.jpg,Viewtiful Joe,GC,Action,Capcom,Clover Studio,9.4,0.62,0.38,0.12,0.1,0.02,10/07/2003,10/07/03,Viewtiful Joe
1357,/games/boxart/6479946ccc.jpg,Virtua Fighter,SAT,Fighting,Sega,Sega-AM2,9,1.07,0.17,0.77,0.12,0.02,05/11/1995,05/11/95,Virtua
1342,/games/boxart/3194065ccc.jpg,Virtua Fighter 5,PS3,Fighting,Sega,Sega-AM2,8.7,1.08,0.29,0.08,0.52,0.2,2/20/2007,2/20/2007,Virtua
5645,/games/boxart/full_8298258AmericaFrontccc.jpg,Virtua Fighter 5 Online,X360,Fighting,Sega,Sega-AM2,9.2,0.28,0.2,0.03,0.02,0.02,10/30/2007,10/30/2007,Virtua
13056,/games/boxart/full_8302141AmericaFrontccc.jpg,Virtua Striker 2002,GC,Sports,Sega,Amusement Vision,6.6,0.05,0.01,0.03,0,0,5/20/2002,5/20/2002,Virtua
3783,/games/boxart/full_virtua-tennis-4_558AmericaFront.jpg,Virtua Tennis 4,PS3,Sports,Sega,Sega-AM2,6.4,0.45,0.09,0.03,0.24,0.08,05/10/2011,05/10/11,Virtua
6298,/games/boxart/full_virtua-tennis-4_52AmericaFront.jpg,Virtua Tennis 4,X360,Sports,Sega,Sega-AM2,6.5,0.24,0.12,0.01,0.09,0.02,05/10/2011,05/10/11,Virtua
3575,/games/boxart/full_2278274AmericaFrontccc.jpg,Viva Pinata: Trouble in Paradise,X360,Simulation,Microsoft Game Studios,Rare Ltd.,8.5,0.47,0.16,0.01,0.25,0.05,09/02/2008,09/02/08,Viva Pinata
4547,/games/boxart/full_5809157AmericaFrontccc.jpg,Wanted: Weapons of Fate,X360,Shooter,Warner Bros. Interactive,GRIN,6.2,0.37,0.17,0,0.15,0.04,3/24/2009,3/24/2009,Wanted
5489,/games/boxart/full_7823890AmericaFrontccc.jpg,Wanted: Weapons of Fate,PS3,Shooter,Warner Bros. Interactive,GRIN,6.2,0.29,0.14,0.01,0.1,0.04,3/24/2009,3/24/2009,Wanted
2790,/games/boxart/full_warioware-diy_8AmericaFront.jpg,WarioWare D.I.Y.,DS,Misc,Nintendo,Intelligent Systems,8.3,0.59,0.17,0.2,0.18,0.04,3/28/2010,3/28/2010,Mario
5533,/games/boxart/full_3328496AmericaFrontccc.jpg,WarioWare Gold,3DS,Misc,Nintendo,Intelligent Systems,8.1,0.28,0.11,0.13,0.03,0.01,08/03/2018,11/18/2018,Mario
7160,/games/boxart/full_8418475AmericaFrontccc.jpg,Warriors Orochi,PSP,Action,KOEI,Omega Force / Koei Canada,6.4,0.2,0.02,0.18,0,0,3/25/2008,3/25/2008,Warriors Orochi
5451,/games/boxart/full_2099292AmericaFrontccc.jpg,Warriors Orochi 2,PSP,Action,KOEI,Omega Force,5.3,0.29,0.06,0.22,0,0.01,8/25/2009,8/25/2009,Warriors Orochi
12530,/games/boxart/3319478ccc.jpg,Warriors Orochi 2,X360,Action,KOEI,Omega Force,4.6,0.06,0.04,0.01,0,0,9/23/2008,9/23/2008,Warriors Orochi
2744,/games/boxart/6277337ccc.jpg,Wave Race: Blue Storm,GC,Racing,Nintendo,Nintendo Software Technology Corporation,8.4,0.6,0.4,0.09,0.1,0.02,11/17/2001,11/17/2001,Wave Race
3248,/games/boxart/full_8996425AmericaFrontccc.jpg,Way of the Samurai 3,PS3,Action,Agetec,Acquire,6.5,0.52,0.18,0.22,0.08,0.04,10/13/2009,10/13/2009,Way of the Samurai
2643,/games/boxart/full_5625067AmericaFrontccc.jpg,Wet,PS3,Shooter,Bethesda Softworks,Artificial Mind and Movement,6.9,0.62,0.22,0.01,0.27,0.11,9/15/2009,9/15/2009,Wet
3322,/games/boxart/full_4310711AmericaFrontccc.jpg,Wet,X360,Shooter,Bethesda Softworks,Artificial Mind and Movement,6.9,0.5,0.23,0.01,0.21,0.05,9/15/2009,9/15/2009,Wet
2607,/games/boxart/full_white-knight-chronicles-ii_693AmericaFront.jpg,White Knight Chronicles II,PS3,Role-Playing,D3 Publisher,Level 5,5.4,0.63,0.23,0.27,0.09,0.04,9/13/2011,9/13/2011,White Knight Chronicles
1587,/games/boxart/full_6305070AmericaFrontccc.jpg,White Knight Chronicles: International Edition,PS3,Role-Playing,Sony Computer Entertainment,Level 5,6.3,0.95,0.34,0.36,0.16,0.09,02/02/2010,02/02/10,White Knight Chronicles
1810,/games/boxart/full_967370AmericaFrontccc.jpg,Wii Fit U,WiiU,Misc,Nintendo,Nintendo,7.2,0.86,0.35,0.21,0.24,0.06,01/10/2014,1/27/2018,Wii
4442,/games/boxart/full_498443PALFrontccc.jpg,Wii Sports Club,WiiU,Sports,Nintendo,Nintendo,6.7,0.38,0.17,0.04,0.14,0.03,7/25/2014,3/14/2018,Wii
1589,/games/boxart/6574342ccc.jpg,Wild ARMs,PS,Role-Playing,Sony Computer Entertainment,Media.Vision,8.9,0.95,0.26,0.46,0.17,0.06,4/30/1997,4/30/1997,Wild ARMs (Series)
2411,/games/boxart/3270560ccc.jpg,Wild ARMs 2,PS,Role-Playing,Sony Computer Entertainment,Media.Vision,6.5,0.67,0.19,0.31,0.13,0.04,4/30/2000,4/30/2000,Wild ARMs (Series)
2652,/games/boxart/1761085ccc.jpg,Wild ARMs 3,PS2,Role-Playing,Sony Computer Entertainment,Media.Vision,7.6,0.62,0.16,0.29,0.13,0.04,10/15/2002,10/15/2002,Wild ARMs (Series)
118,/games/boxart/full_2440699AmericaFrontccc.jpg,Winning Eleven: Pro Evolution Soccer 2007,PS2,Sports,Konami,Konami Computer Entertainment Tokyo,8.8,4.39,0.1,1.05,2.39,0.86,02/06/2007,02/06/07,Pro Evolution Soccer
1817,/games/boxart/full_3255976AmericaFrontccc.jpg,Winning Eleven: Pro Evolution Soccer 2007,PSP,Sports,Konami,Konami Computer Entertainment Tokyo,8.2,0.86,0.01,0.12,0.72,0.01,02/06/2007,02/06/07,Pro Evolution Soccer
961,/games/boxart/full_2824502AmericaFrontccc.jpg,Wolfenstein II: The New Colossus,PS4,Shooter,Bethesda Softworks,MachineGames,9,1.36,0.55,0.01,0.58,0.22,10/27/2017,05/10/18,Wolfenstein
2653,/games/boxart/full_2016907AmericaFrontccc.jpg,World of Final Fantasy,PS4,Role-Playing,Square Enix,Square Enix,6.7,0.62,0.24,0.09,0.21,0.09,10/25/2016,5/23/2018,Final Fantasy
163,/games/boxart/3345744ccc.jpg,World Soccer Winning Eleven 8 International,PS2,Sports,Konami,Konami Computer Entertainment Tokyo,9.3,3.85,0.16,1.12,1.89,0.68,02/01/2005,02/01/05,Pro Evolution Soccer
149,/games/boxart/6643842ccc.jpg,World Soccer Winning Eleven 9,PS2,Sports,Konami,Konami Computer Entertainment Tokyo,8.9,4.06,0.12,0.9,2.26,0.77,02/07/2006,02/07/06,Pro Evolution Soccer
1071,/games/boxart/full_wwe-12_98AmericaFront.jpg,WWE '12,X360,Fighting,THQ,"Yuke's Co., Ltd.",7.5,1.27,0.74,0,0.4,0.12,11/22/2011,1/29/2019,WWE
1181,/games/boxart/full_4412075AmericaFrontccc.jpg,WWE '12,PS3,Fighting,THQ,"Yuke's Co., Ltd.",9,1.18,0.53,0.02,0.45,0.17,11/22/2011,1/29/2019,WWE
890,/games/boxart/5452545ccc.jpg,WWE SmackDown vs Raw 2008,X360,Fighting,THQ,Yuke's Media Creations,7.3,1.43,0.92,0,0.38,0.13,11/13/2007,11/13/2007,WWE
992,/games/boxart/6305625ccc.jpg,WWE SmackDown vs Raw 2008,PS3,Fighting,THQ,Yuke's Media Creations,7.3,1.33,0.62,0.01,0.5,0.2,11/13/2007,11/13/2007,WWE
344,/games/boxart/full_4247117AmericaFrontccc.jpg,WWE SmackDown vs. RAW 2007,PS2,Fighting,THQ,Yuke's,8,2.58,1.4,0.03,0.88,0.26,11/14/2006,11/14/2006,WWE
1193,/games/boxart/full_6155986AmericaFrontccc.jpg,WWE SmackDown vs. Raw 2010,PS3,Fighting,THQ,JAKKS Pacific,8.1,1.17,0.48,0.01,0.48,0.19,10/20/2009,10/20/2009,WWE
1434,/games/boxart/full_3258165AmericaFrontccc.jpg,WWE SmackDown vs. Raw 2010,X360,Fighting,THQ,JAKKS Pacific,8.2,1.04,0.56,0.01,0.37,0.1,10/20/2009,10/20/2009,WWE
1756,/games/boxart/full_wwe-smackdown-vs-raw-2011_10AmericaFront.jpg,WWE SmackDown vs. Raw 2011,X360,Fighting,THQ,JAKKS Pacific,7.1,0.88,0.44,0,0.35,0.08,10/26/2010,10/26/2010,WWE
821,/games/boxart/7140334ccc.jpg,WWF No Mercy,N64,Fighting,THQ,Aki Corp.,9.1,1.5,1.2,0.02,0.27,0.02,11/17/2000,11/17/2000,WWE
233,/games/boxart/3194073ccc.jpg,WWF SmackDown! 2: Know Your Role,PS,Fighting,THQ,Yuke's,8.7,3.2,1.76,0.07,1.21,0.16,11/21/2000,11/21/2000,WWE
8570,/games/boxart/full_4553728AmericaFrontccc.jpg,X-Blades,X360,Action,SouthPeak Interactive,Gaijin Entertainment,6,0.14,0.1,0.02,0.02,0.01,02/10/2009,02/10/09,X-Blades
8592,/games/boxart/full_9552426AmericaFrontccc.jpg,X-Blades,PS3,Action,SouthPeak Interactive,Gaijin Entertainment,5.9,0.14,0.07,0.02,0.03,0.01,02/10/2009,02/10/09,X-Blades
1650,/games/boxart/full_xenoblade-chronicles_503AmericaFront.jpg,Xenoblade Chronicles,Wii,Role-Playing,Nintendo,Monolith Soft,9.3,0.92,0.43,0.16,0.25,0.07,04/06/2012,04/06/12,Xenoblade
2933,/games/boxart/full_4595645AmericaFrontccc.jpg,Xenoblade Chronicles,3DS,Role-Playing,Nintendo,Monolith Soft,8.6,0.56,0.24,0.13,0.15,0.04,04/10/2015,1/15/2018,Xenoblade
7915,/games/boxart/full_8966602AmericaFrontccc.jpg,Xenoblade Chronicles 2: Torna ~ The Golden Country,NS,Role-Playing,Nintendo,Monolith Soft,7.5,0.16,0.08,0.02,0.05,0.01,9/21/2018,9/26/2018,Xenoblade
1862,/games/boxart/full_8120899AmericaFrontccc.jpg,Xenoblade Chronicles X,WiiU,Role-Playing,Nintendo,Monolith Soft,8.1,0.84,0.34,0.15,0.29,0.06,12/04/2015,01/06/18,Xenoblade
9885,/games/boxart/full_7513537PALFrontccc.png,Ys VIII: Lacrimosa of Dana,NS,Role-Playing,NIS America,Nihon Falcom Corporation,8.5,0.11,0.03,0.03,0.03,0.01,6/26/2018,01/11/18,Ys
4206,/games/boxart/full_1829350AmericaFrontccc.jpg,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,DS,Action,Konami,Konami,7.5,0.4,0.27,0.09,0.01,0.03,5/19/2009,5/19/2009,Yu-Gi-Oh!
3846,/games/boxart/full_8812178AmericaFrontccc.jpg,Yu-Gi-Oh! 5D's Tag Force 4,PSP,Strategy,Konami,Konami,7,0.44,0.19,0.12,0.07,0.05,11/17/2009,11/17/2009,Yu-Gi-Oh!
5186,/games/boxart/full_5024887AmericaFrontccc.jpg,Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia,DS,Strategy,Konami,Konami,7.6,0.31,0.18,0.09,0.02,0.02,2/23/2010,2/23/2010,Yu-Gi-Oh!
2260,/games/boxart/2247800ccc.jpg,Yu-Gi-Oh! The Falsebound Kingdom,GC,Strategy,Konami,Konami,4.4,0.71,0.49,0.07,0.13,0.02,11/04/2003,11/04/03,Yu-Gi-Oh!
